iteration,round, agentid, utility
1069,107, 9, -0.000114
1070,108, 0, -0.000106
1071,108, 1, -0.030292
1072,108, 2, -0.000092
1073,108, 3, -0.037681
1074,108, 4, 0.009982
1075,108, 5, -0.000605
1076,108, 6, 0.015346
1077,108, 7, -0.004803
1078,108, 8, 0.133491
1079,108, 9, -0.000114
1080,109, 0, -0.000106
1081,109, 1, -0.030292
1082,109, 2, -0.000092
1083,109, 3, -0.037681
1084,109, 4, 0.009982
1085,109, 5, -0.000605
1086,109, 6, 0.015346
1087,109, 7, -0.004803
1088,109, 8, 0.133491
1089,109, 9, -0.000114
1090,110, 0, -0.000106
1091,110, 1, -0.030292
1092,110, 2, -0.000092
1093,110, 3, -0.037681
1094,110, 4, 0.009982
1095,110, 5, -0.000605
1096,110, 6, 0.015346
1097,110, 7, -0.004803
1098,110, 8, 0.133491
1099,110, 9, -0.000114
1100,111, 0, -0.000106
1101,111, 1, -0.030292
1102,111, 2, -0.000092
1103,111, 3, -0.037681
1104,111, 4, 0.009982
1105,111, 5, -0.000605
1106,111, 6, 0.015346
1107,111, 7, -0.004803
1108,111, 8, 0.133491
1109,111, 9, -0.000114
1110,112, 0, -0.000106
1111,112, 1, -0.030292
1112,112, 2, -0.000092
1113,112, 3, -0.037681
1114,112, 4, 0.009982
1115,112, 5, -0.000605
1116,112, 6, 0.015346
1117,112, 7, -0.004803
1118,112, 8, 0.133491
1119,112, 9, -0.000114
1120,113, 0, -0.000106
1121,113, 1, -0.030292
1122,113, 2, -0.000092
1123,113, 3, -0.037681
1124,113, 4, 0.009982
1125,113, 5, -0.000605
1126,113, 6, 0.015346
1127,113, 7, -0.004803
1128,113, 8, 0.133491
1129,113, 9, -0.000114
1130,114, 0, -0.000106
1131,114, 1, -0.030292
1132,114, 2, -0.000092
1133,114, 3, -0.037681
1134,114, 4, 0.009982
1135,114, 5, -0.000605
1136,114, 6, 0.015346
1137,114, 7, -0.004803
1138,114, 8, 0.133491
1139,114, 9, -0.000114
1140,115, 0, -0.000106
1141,115, 1, -0.030292
1142,115, 2, -0.000092
1143,115, 3, -0.037681
1144,115, 4, 0.009982
1145,115, 5, -0.000605
1146,115, 6, 0.015346
1147,115, 7, -0.004803
1148,115, 8, 0.133491
1149,115, 9, -0.000114
1150,116, 0, -0.000106
1151,116, 1, -0.030292
1152,116, 2, -0.000092
1153,116, 3, -0.037681
1154,116, 4, 0.009982
1155,116, 5, -0.000605
1156,116, 6, 0.015346
1157,116, 7, -0.004803
1158,116, 8, 0.133491
1159,116, 9, -0.000114
1160,117, 0, -0.000106
1161,117, 1, -0.030292
1162,117, 2, -0.000092
1163,117, 3, -0.037681
1164,117, 4, 0.009982
1165,117, 5, -0.000605
1166,117, 6, 0.015346
1167,117, 7, -0.004803
1168,117, 8, 0.133491
1169,117, 9, -0.000114
1170,118, 0, -0.000106
1171,118, 1, -0.030292
1172,118, 2, -0.000092
1173,118, 3, -0.037681
1174,118, 4, 0.009982
1175,118, 5, -0.000605
1176,118, 6, 0.015346
1177,118, 7, -0.004803
1178,118, 8, 0.133491
1179,118, 9, -0.000114
1180,119, 0, -0.000106
1181,119, 1, -0.030292
1182,119, 2, -0.000092
1183,119, 3, -0.037681
1184,119, 4, 0.009982
1185,119, 5, -0.000605
1186,119, 6, 0.015346
1187,119, 7, -0.004803
1188,119, 8, 0.133491
1189,119, 9, -0.000114
1190,120, 0, -0.000106
1191,120, 1, -0.030292
1192,120, 2, -0.000092
1193,120, 3, -0.037681
1194,120, 4, 0.009982
1195,120, 5, -0.000605
1196,120, 6, 0.015346
1197,120, 7, -0.004803
1198,120, 8, 0.133491
1199,120, 9, -0.000114
1200,121, 0, -0.000106
1201,121, 1, -0.030292
1202,121, 2, -0.000092
1203,121, 3, -0.037681
1204,121, 4, 0.009982
1205,121, 5, -0.000605
1206,121, 6, 0.015346
1207,121, 7, -0.004803
1208,121, 8, 0.133491
1209,121, 9, -0.000114
1210,122, 0, -0.000106
1211,122, 1, -0.030292
1212,122, 2, -0.000092
1213,122, 3, -0.037681
1214,122, 4, 0.009982
1215,122, 5, -0.000605
1216,122, 6, 0.015346
1217,122, 7, -0.004803
1218,122, 8, 0.133491
1219,122, 9, -0.000114
1220,123, 0, -0.000106
1221,123, 1, -0.030292
1222,123, 2, -0.000092
1223,123, 3, -0.037681
1224,123, 4, 0.009982
1225,123, 5, -0.000605
1226,123, 6, 0.015346
1227,123, 7, -0.004803
1228,123, 8, 0.133491
1229,123, 9, -0.000114
1230,124, 0, -0.000106
1231,124, 1, -0.030292
1232,124, 2, -0.000092
1233,124, 3, -0.037681
1234,124, 4, 0.009982
1235,124, 5, -0.000605
1236,124, 6, 0.015346
1237,124, 7, -0.004803
1238,124, 8, 0.133491
1239,124, 9, -0.000114
1240,125, 0, -0.000106
1241,125, 1, -0.030292
1242,125, 2, -0.000092
1243,125, 3, -0.037681
1244,125, 4, 0.009982
1245,125, 5, -0.000605
1246,125, 6, 0.015346
1247,125, 7, -0.004803
1248,125, 8, 0.133491
1249,125, 9, -0.000114
1250,126, 0, -0.000106
1251,126, 1, -0.030292
1252,126, 2, -0.000092
1253,126, 3, -0.037681
1254,126, 4, 0.009982
1255,126, 5, -0.000605
1256,126, 6, 0.015346
1257,126, 7, -0.004803
1258,126, 8, 0.133491
1259,126, 9, -0.000114
1260,127, 0, -0.000106
1261,127, 1, -0.030292
1262,127, 2, -0.000092
1263,127, 3, -0.037681
1264,127, 4, 0.009982
1265,127, 5, -0.000605
1266,127, 6, 0.015346
1267,127, 7, -0.004803
1268,127, 8, 0.133491
1269,127, 9, -0.000114
1270,128, 0, -0.000106
1271,128, 1, -0.030292
1272,128, 2, -0.000092
1273,128, 3, -0.037681
1274,128, 4, 0.009982
1275,128, 5, -0.000605
1276,128, 6, 0.015346
1277,128, 7, -0.004803
1278,128, 8, 0.133491
1279,128, 9, -0.000114
1280,129, 0, -0.000106
1281,129, 1, -0.030292
1282,129, 2, -0.000092
1283,129, 3, -0.037681
1284,129, 4, 0.009982
1285,129, 5, -0.000605
1286,129, 6, 0.015346
1287,129, 7, -0.004803
1288,129, 8, 0.133491
1289,129, 9, -0.000114
1290,130, 0, -0.000106
1291,130, 1, -0.030292
1292,130, 2, -0.000092
1293,130, 3, -0.037681
1294,130, 4, 0.009982
1295,130, 5, -0.000605
1296,130, 6, 0.015346
1297,130, 7, -0.004803
1298,130, 8, 0.133491
1299,130, 9, -0.000114
1300,131, 0, -0.000106
1301,131, 1, -0.030292
1302,131, 2, -0.000092
1303,131, 3, -0.037681
1304,131, 4, 0.009982
1305,131, 5, -0.000605
1306,131, 6, 0.015346
1307,131, 7, -0.004803
1308,131, 8, 0.133491
1309,131, 9, -0.000114
1310,132, 0, -0.000106
1311,132, 1, -0.030292
1312,132, 2, -0.000092
1313,132, 3, -0.037681
1314,132, 4, 0.009982
1315,132, 5, -0.000605
1316,132, 6, 0.015346
1317,132, 7, -0.004803
1318,132, 8, 0.133491
1319,132, 9, -0.000114
1320,133, 0, -0.000106
1321,133, 1, -0.030292
1322,133, 2, -0.000092
1323,133, 3, -0.037681
1324,133, 4, 0.009982
1325,133, 5, -0.000605
1326,133, 6, 0.015346
1327,133, 7, -0.004803
1328,133, 8, 0.133491
1329,133, 9, -0.000114
1330,134, 0, -0.000106
1331,134, 1, -0.030292
1332,134, 2, -0.000092
1333,134, 3, -0.037681
1334,134, 4, 0.009982
1335,134, 5, -0.000605
1336,134, 6, 0.015346
1337,134, 7, -0.004803
1338,134, 8, 0.133491
1339,134, 9, -0.000114
1340,135, 0, -0.000106
1341,135, 1, -0.030292
1342,135, 2, -0.000092
1343,135, 3, -0.037681
1344,135, 4, 0.009982
1345,135, 5, -0.000605
1346,135, 6, 0.015346
1347,135, 7, -0.004803
1348,135, 8, 0.133491
1349,135, 9, -0.000114
1350,136, 0, -0.000106
1351,136, 1, -0.030292
1352,136, 2, -0.000092
1353,136, 3, -0.037681
1354,136, 4, 0.009982
1355,136, 5, -0.000605
1356,136, 6, 0.015346
1357,136, 7, -0.004803
1358,136, 8, 0.133491
1359,136, 9, -0.000114
1360,137, 0, -0.000106
1361,137, 1, -0.030292
1362,137, 2, -0.000092
1363,137, 3, -0.037681
1364,137, 4, 0.009982
1365,137, 5, -0.000605
1366,137, 6, 0.015346
1367,137, 7, -0.004803
1368,137, 8, 0.133491
1369,137, 9, -0.000114
1370,138, 0, -0.000106
1371,138, 1, -0.030292
1372,138, 2, -0.000092
1373,138, 3, -0.037681
1374,138, 4, 0.009982
1375,138, 5, -0.000605
1376,138, 6, 0.015346
1377,138, 7, -0.004803
1378,138, 8, 0.133491
1379,138, 9, -0.000114
1380,139, 0, -0.000106
1381,139, 1, -0.030292
1382,139, 2, -0.000092
1383,139, 3, -0.037681
1384,139, 4, 0.009982
1385,139, 5, -0.000605
1386,139, 6, 0.015346
1387,139, 7, -0.004803
1388,139, 8, 0.133491
1389,139, 9, -0.000114
1390,140, 0, -0.000106
1391,140, 1, -0.030292
1392,140, 2, -0.000092
1393,140, 3, -0.037681
1394,140, 4, 0.009982
1395,140, 5, -0.000605
1396,140, 6, 0.015346
1397,140, 7, -0.004803
1398,140, 8, 0.133491
1399,140, 9, -0.000114
1400,141, 0, -0.000106
1401,141, 1, -0.030292
1402,141, 2, -0.000092
1403,141, 3, -0.037681
1404,141, 4, 0.009982
1405,141, 5, -0.000605
1406,141, 6, 0.015346
1407,141, 7, -0.004803
1408,141, 8, 0.133491
1409,141, 9, -0.000114
1410,142, 0, -0.000106
1411,142, 1, -0.030292
1412,142, 2, -0.000092
1413,142, 3, -0.037681
1414,142, 4, 0.009982
1415,142, 5, -0.000605
1416,142, 6, 0.015346
1417,142, 7, -0.004803
1418,142, 8, 0.133491
1419,142, 9, -0.000114
1420,143, 0, -0.000106
1421,143, 1, -0.030292
1422,143, 2, -0.000092
1423,143, 3, -0.037681
1424,143, 4, 0.009982
1425,143, 5, -0.000605
1426,143, 6, 0.015346
1427,143, 7, -0.004803
1428,143, 8, 0.133491
1429,143, 9, -0.000114
1430,144, 0, -0.000106
1431,144, 1, -0.030292
1432,144, 2, -0.000092
1433,144, 3, -0.037681
1434,144, 4, 0.009982
1435,144, 5, -0.000605
1436,144, 6, 0.015346
1437,144, 7, -0.004803
1438,144, 8, 0.133491
1439,144, 9, -0.000114
1440,145, 0, -0.000106
1441,145, 1, -0.030292
1442,145, 2, -0.000092
1443,145, 3, -0.037681
1444,145, 4, 0.009982
1445,145, 5, -0.000605
1446,145, 6, 0.015346
1447,145, 7, -0.004803
1448,145, 8, 0.133491
1449,145, 9, -0.000114
1450,146, 0, -0.000106
1451,146, 1, -0.030292
1452,146, 2, -0.000092
1453,146, 3, -0.037681
1454,146, 4, 0.009982
1455,146, 5, -0.000605
1456,146, 6, 0.015346
1457,146, 7, -0.004803
1458,146, 8, 0.133491
1459,146, 9, -0.000114
1460,147, 0, -0.000106
1461,147, 1, -0.030292
1462,147, 2, -0.000092
1463,147, 3, -0.037681
1464,147, 4, 0.009982
1465,147, 5, -0.000605
1466,147, 6, 0.015346
1467,147, 7, -0.004803
1468,147, 8, 0.133491
1469,147, 9, -0.000114
1470,148, 0, -0.000106
1471,148, 1, -0.030292
1472,148, 2, -0.000092
1473,148, 3, -0.037681
1474,148, 4, 0.009982
1475,148, 5, -0.000605
1476,148, 6, 0.015346
1477,148, 7, -0.004803
1478,148, 8, 0.133491
1479,148, 9, -0.000114
1480,149, 0, -0.000106
1481,149, 1, -0.030292
1482,149, 2, -0.000092
1483,149, 3, -0.037681
1484,149, 4, 0.009982
1485,149, 5, -0.000605
1486,149, 6, 0.015346
1487,149, 7, -0.004803
1488,149, 8, 0.133491
1489,149, 9, -0.000114
1490,150, 0, -0.000106
1491,150, 1, -0.030292
1492,150, 2, -0.000092
1493,150, 3, -0.037681
1494,150, 4, 0.009982
1495,150, 5, -0.000605
1496,150, 6, 0.015346
1497,150, 7, -0.004803
1498,150, 8, 0.133491
1499,150, 9, -0.000114
1500,151, 0, -0.000106
1501,151, 1, -0.030292
1502,151, 2, -0.000092
1503,151, 3, -0.037681
1504,151, 4, 0.009982
1505,151, 5, -0.000605
1506,151, 6, 0.015346
1507,151, 7, -0.004803
1508,151, 8, 0.133491
1509,151, 9, -0.000114
1510,152, 0, -0.000106
1511,152, 1, -0.030292
1512,152, 2, -0.000092
1513,152, 3, -0.037681
1514,152, 4, 0.009982
1515,152, 5, -0.000605
1516,152, 6, 0.015346
1517,152, 7, -0.004803
1518,152, 8, 0.133491
1519,152, 9, -0.000114
1520,153, 0, -0.000106
1521,153, 1, -0.030292
1522,153, 2, -0.000092
1523,153, 3, -0.037681
1524,153, 4, 0.009982
1525,153, 5, -0.000605
1526,153, 6, 0.015346
1527,153, 7, -0.004803
1528,153, 8, 0.133491
1529,153, 9, -0.000114
1530,154, 0, -0.000106
1531,154, 1, -0.030292
1532,154, 2, -0.000092
1533,154, 3, -0.037681
1534,154, 4, 0.009982
1535,154, 5, -0.000605
1536,154, 6, 0.015346
1537,154, 7, -0.004803
1538,154, 8, 0.133491
1539,154, 9, -0.000114
1540,155, 0, -0.000106
1541,155, 1, -0.030292
1542,155, 2, -0.000092
1543,155, 3, -0.037681
1544,155, 4, 0.009982
1545,155, 5, -0.000605
1546,155, 6, 0.015346
1547,155, 7, -0.004803
1548,155, 8, 0.133491
1549,155, 9, -0.000114
1550,156, 0, -0.000106
1551,156, 1, -0.030292
1552,156, 2, -0.000092
1553,156, 3, -0.037681
1554,156, 4, 0.009982
1555,156, 5, -0.000605
1556,156, 6, 0.015346
1557,156, 7, -0.004803
1558,156, 8, 0.133491
1559,156, 9, -0.000114
1560,157, 0, -0.000106
1561,157, 1, -0.030292
1562,157, 2, -0.000092
1563,157, 3, -0.037681
1564,157, 4, 0.009982
1565,157, 5, -0.000605
1566,157, 6, 0.015346
1567,157, 7, -0.004803
1568,157, 8, 0.133491
1569,157, 9, -0.000114
1570,158, 0, -0.000106
1571,158, 1, -0.030292
1572,158, 2, -0.000092
1573,158, 3, -0.037681
1574,158, 4, 0.009982
1575,158, 5, -0.000605
1576,158, 6, 0.015346
1577,158, 7, -0.004803
1578,158, 8, 0.133491
1579,158, 9, -0.000114
1580,159, 0, -0.000106
1581,159, 1, -0.030292
1582,159, 2, -0.000092
1583,159, 3, -0.037681
1584,159, 4, 0.009982
1585,159, 5, -0.000605
1586,159, 6, 0.015346
1587,159, 7, -0.004803
1588,159, 8, 0.133491
1589,159, 9, -0.000114
1590,160, 0, -0.000106
1591,160, 1, -0.030292
1592,160, 2, -0.000092
1593,160, 3, -0.037681
1594,160, 4, 0.009982
1595,160, 5, -0.000605
1596,160, 6, 0.015346
1597,160, 7, -0.004803
1598,160, 8, 0.133491
1599,160, 9, -0.000114
1600,161, 0, -0.000106
1601,161, 1, -0.030292
1602,161, 2, -0.000092
1603,161, 3, -0.037681
1604,161, 4, 0.009982
1605,161, 5, -0.000605
1606,161, 6, 0.015346
1607,161, 7, -0.004803
1608,161, 8, 0.133491
1609,161, 9, -0.000114
1610,162, 0, -0.000106
1611,162, 1, -0.030292
1612,162, 2, -0.000092
1613,162, 3, -0.037681
1614,162, 4, 0.009982
1615,162, 5, -0.000605
1616,162, 6, 0.015346
1617,162, 7, -0.004803
1618,162, 8, 0.133491
1619,162, 9, -0.000114
1620,163, 0, -0.000106
1621,163, 1, -0.030292
1622,163, 2, -0.000092
1623,163, 3, -0.037681
1624,163, 4, 0.009982
1625,163, 5, -0.000605
1626,163, 6, 0.015346
1627,163, 7, -0.004803
1628,163, 8, 0.133491
1629,163, 9, -0.000114
1630,164, 0, -0.000106
1631,164, 1, -0.030292
1632,164, 2, -0.000092
1633,164, 3, -0.037681
1634,164, 4, 0.009982
1635,164, 5, -0.000605
1636,164, 6, 0.015346
1637,164, 7, -0.004803
1638,164, 8, 0.133491
1639,164, 9, -0.000114
1640,165, 0, -0.000106
1641,165, 1, -0.030292
1642,165, 2, -0.000092
1643,165, 3, -0.037681
1644,165, 4, 0.009982
1645,165, 5, -0.000605
1646,165, 6, 0.015346
1647,165, 7, -0.004803
1648,165, 8, 0.133491
1649,165, 9, -0.000114
1650,166, 0, -0.000106
1651,166, 1, -0.030292
1652,166, 2, -0.000092
1653,166, 3, -0.037681
1654,166, 4, 0.009982
1655,166, 5, -0.000605
1656,166, 6, 0.015346
1657,166, 7, -0.004803
1658,166, 8, 0.133491
1659,166, 9, -0.000114
1660,167, 0, -0.000106
1661,167, 1, -0.030292
1662,167, 2, -0.000092
1663,167, 3, -0.037681
1664,167, 4, 0.009982
1665,167, 5, -0.000605
1666,167, 6, 0.015346
1667,167, 7, -0.004803
1668,167, 8, 0.133491
1669,167, 9, -0.000114
1670,168, 0, -0.000106
1671,168, 1, -0.030292
1672,168, 2, -0.000092
1673,168, 3, -0.037681
1674,168, 4, 0.009982
1675,168, 5, -0.000605
1676,168, 6, 0.015346
1677,168, 7, -0.004803
1678,168, 8, 0.133491
1679,168, 9, -0.000114
1680,169, 0, -0.000106
1681,169, 1, -0.030292
1682,169, 2, -0.000092
1683,169, 3, -0.037681
1684,169, 4, 0.009982
1685,169, 5, -0.000605
1686,169, 6, 0.015346
1687,169, 7, -0.004803
1688,169, 8, 0.133491
1689,169, 9, -0.000114
1690,170, 0, -0.000106
1691,170, 1, -0.030292
1692,170, 2, -0.000092
1693,170, 3, -0.037681
1694,170, 4, 0.009982
1695,170, 5, -0.000605
1696,170, 6, 0.015346
1697,170, 7, -0.004803
1698,170, 8, 0.133491
1699,170, 9, -0.000114
1700,171, 0, -0.000106
1701,171, 1, -0.030292
1702,171, 2, -0.000092
1703,171, 3, -0.037681
1704,171, 4, 0.009982
1705,171, 5, -0.000605
1706,171, 6, 0.015346
1707,171, 7, -0.004803
1708,171, 8, 0.133491
1709,171, 9, -0.000114
1710,172, 0, -0.000106
1711,172, 1, -0.030292
1712,172, 2, -0.000092
1713,172, 3, -0.037681
1714,172, 4, 0.009982
1715,172, 5, -0.000605
1716,172, 6, 0.015346
1717,172, 7, -0.004803
1718,172, 8, 0.133491
1719,172, 9, -0.000114
1720,173, 0, -0.000106
1721,173, 1, -0.030292
1722,173, 2, -0.000092
1723,173, 3, -0.037681
1724,173, 4, 0.009982
1725,173, 5, -0.000605
1726,173, 6, 0.015346
1727,173, 7, -0.004803
1728,173, 8, 0.133491
1729,173, 9, -0.000114
1730,174, 0, -0.000106
1731,174, 1, -0.030292
1732,174, 2, -0.000092
1733,174, 3, -0.037681
1734,174, 4, 0.009982
1735,174, 5, -0.000605
1736,174, 6, 0.015346
1737,174, 7, -0.004803
1738,174, 8, 0.133491
1739,174, 9, -0.000114
1740,175, 0, -0.000106
1741,175, 1, -0.030292
1742,175, 2, -0.000092
1743,175, 3, -0.037681
1744,175, 4, 0.009982
1745,175, 5, -0.000605
1746,175, 6, 0.015346
1747,175, 7, -0.004803
1748,175, 8, 0.133491
1749,175, 9, -0.000114
1750,176, 0, -0.000106
1751,176, 1, -0.030292
1752,176, 2, -0.000092
1753,176, 3, -0.037681
1754,176, 4, 0.009982
1755,176, 5, -0.000605
1756,176, 6, 0.015346
1757,176, 7, -0.004803
1758,176, 8, 0.133491
1759,176, 9, -0.000114
1760,177, 0, -0.000106
1761,177, 1, -0.030292
1762,177, 2, -0.000092
1763,177, 3, -0.037681
1764,177, 4, 0.009982
1765,177, 5, -0.000605
1766,177, 6, 0.015346
1767,177, 7, -0.004803
1768,177, 8, 0.133491
1769,177, 9, -0.000114
1770,178, 0, -0.000106
1771,178, 1, -0.030292
1772,178, 2, -0.000092
1773,178, 3, -0.037681
1774,178, 4, 0.009982
1775,178, 5, -0.000605
1776,178, 6, 0.015346
1777,178, 7, -0.004803
1778,178, 8, 0.133491
1779,178, 9, -0.000114
1780,179, 0, -0.000106
1781,179, 1, -0.030292
1782,179, 2, -0.000092
1783,179, 3, -0.037681
1784,179, 4, 0.009982
1785,179, 5, -0.000605
1786,179, 6, 0.015346
1787,179, 7, -0.004803
1788,179, 8, 0.133491
1789,179, 9, -0.000114
1790,180, 0, -0.000106
1791,180, 1, -0.030292
1792,180, 2, -0.000092
1793,180, 3, -0.037681
1794,180, 4, 0.009982
1795,180, 5, -0.000605
1796,180, 6, 0.015346
1797,180, 7, -0.004803
1798,180, 8, 0.133491
1799,180, 9, -0.000114
1800,181, 0, -0.000106
1801,181, 1, -0.030292
1802,181, 2, -0.000092
1803,181, 3, -0.037681
1804,181, 4, 0.009982
1805,181, 5, -0.000605
1806,181, 6, 0.015346
1807,181, 7, -0.004803
1808,181, 8, 0.133491
1809,181, 9, -0.000114
1810,182, 0, -0.000106
1811,182, 1, -0.030292
1812,182, 2, -0.000092
1813,182, 3, -0.037681
1814,182, 4, 0.009982
1815,182, 5, -0.000605
1816,182, 6, 0.015346
1817,182, 7, -0.004803
1818,182, 8, 0.133491
1819,182, 9, -0.000114
1820,183, 0, -0.000106
1821,183, 1, -0.030292
1822,183, 2, -0.000092
1823,183, 3, -0.037681
1824,183, 4, 0.009982
1825,183, 5, -0.000605
1826,183, 6, 0.015346
1827,183, 7, -0.004803
1828,183, 8, 0.133491
1829,183, 9, -0.000114
1830,184, 0, -0.000106
1831,184, 1, -0.030292
1832,184, 2, -0.000092
1833,184, 3, -0.037681
1834,184, 4, 0.009982
1835,184, 5, -0.000605
1836,184, 6, 0.015346
1837,184, 7, -0.004803
1838,184, 8, 0.133491
1839,184, 9, -0.000114
1840,185, 0, -0.000106
1841,185, 1, -0.030292
1842,185, 2, -0.000092
1843,185, 3, -0.037681
1844,185, 4, 0.009982
1845,185, 5, -0.000605
1846,185, 6, 0.015346
1847,185, 7, -0.004803
1848,185, 8, 0.133491
1849,185, 9, -0.000114
1850,186, 0, -0.000106
1851,186, 1, -0.030292
1852,186, 2, -0.000092
1853,186, 3, -0.037681
1854,186, 4, 0.009982
1855,186, 5, -0.000605
1856,186, 6, 0.015346
1857,186, 7, -0.004803
1858,186, 8, 0.133491
1859,186, 9, -0.000114
1860,187, 0, -0.000106
1861,187, 1, -0.030292
1862,187, 2, -0.000092
1863,187, 3, -0.037681
1864,187, 4, 0.009982
1865,187, 5, -0.000605
1866,187, 6, 0.015346
1867,187, 7, -0.004803
1868,187, 8, 0.133491
1869,187, 9, -0.000114
1870,188, 0, -0.000106
1871,188, 1, -0.030292
1872,188, 2, -0.000092
1873,188, 3, -0.037681
1874,188, 4, 0.009982
1875,188, 5, -0.000605
1876,188, 6, 0.015346
1877,188, 7, -0.004803
1878,188, 8, 0.133491
1879,188, 9, -0.000114
1880,189, 0, -0.000106
1881,189, 1, -0.030292
1882,189, 2, -0.000092
1883,189, 3, -0.037681
1884,189, 4, 0.009982
1885,189, 5, -0.000605
1886,189, 6, 0.015346
1887,189, 7, -0.004803
1888,189, 8, 0.133491
1889,189, 9, -0.000114
1890,190, 0, -0.000106
1891,190, 1, -0.030292
1892,190, 2, -0.000092
1893,190, 3, -0.037681
1894,190, 4, 0.009982
1895,190, 5, -0.000605
1896,190, 6, 0.015346
1897,190, 7, -0.004803
1898,190, 8, 0.133491
1899,190, 9, -0.000114
1900,191, 0, -0.000106
1901,191, 1, -0.030292
1902,191, 2, -0.000092
1903,191, 3, -0.037681
1904,191, 4, 0.009982
1905,191, 5, -0.000605
1906,191, 6, 0.015346
1907,191, 7, -0.004803
1908,191, 8, 0.133491
1909,191, 9, -0.000114
1910,192, 0, -0.000106
1911,192, 1, -0.030292
1912,192, 2, -0.000092
1913,192, 3, -0.037681
1914,192, 4, 0.009982
1915,192, 5, -0.000605
1916,192, 6, 0.015346
1917,192, 7, -0.004803
1918,192, 8, 0.133491
1919,192, 9, -0.000114
1920,193, 0, -0.000106
1921,193, 1, -0.030292
1922,193, 2, -0.000092
1923,193, 3, -0.037681
1924,193, 4, 0.009982
1925,193, 5, -0.000605
1926,193, 6, 0.015346
1927,193, 7, -0.004803
1928,193, 8, 0.133491
1929,193, 9, -0.000114
1930,194, 0, -0.000106
1931,194, 1, -0.030292
1932,194, 2, -0.000092
1933,194, 3, -0.037681
1934,194, 4, 0.009982
1935,194, 5, -0.000605
1936,194, 6, 0.015346
1937,194, 7, -0.004803
1938,194, 8, 0.133491
1939,194, 9, -0.000114
1940,195, 0, -0.000106
1941,195, 1, -0.030292
1942,195, 2, -0.000092
1943,195, 3, -0.037681
1944,195, 4, 0.009982
1945,195, 5, -0.000605
1946,195, 6, 0.015346
1947,195, 7, -0.004803
1948,195, 8, 0.133491
1949,195, 9, -0.000114
1950,196, 0, -0.000106
1951,196, 1, -0.030292
1952,196, 2, -0.000092
1953,196, 3, -0.037681
1954,196, 4, 0.009982
1955,196, 5, -0.000605
1956,196, 6, 0.015346
1957,196, 7, -0.004803
1958,196, 8, 0.133491
1959,196, 9, -0.000114
1960,197, 0, -0.000106
1961,197, 1, -0.030292
1962,197, 2, -0.000092
1963,197, 3, -0.037681
1964,197, 4, 0.009982
1965,197, 5, -0.000605
1966,197, 6, 0.015346
1967,197, 7, -0.004803
1968,197, 8, 0.133491
1969,197, 9, -0.000114
1970,198, 0, -0.000106
1971,198, 1, -0.030292
1972,198, 2, -0.000092
1973,198, 3, -0.037681
1974,198, 4, 0.009982
1975,198, 5, -0.000605
1976,198, 6, 0.015346
1977,198, 7, -0.004803
1978,198, 8, 0.133491
1979,198, 9, -0.000114
1980,199, 0, -0.000106
1981,199, 1, -0.030292
1982,199, 2, -0.000092
1983,199, 3, -0.037681
1984,199, 4, 0.009982
1985,199, 5, -0.000605
1986,199, 6, 0.015346
1987,199, 7, -0.004803
1988,199, 8, 0.133491
1989,199, 9, -0.000114
1990,200, 0, -0.000106
1991,200, 1, -0.030292
1992,200, 2, -0.000092
1993,200, 3, -0.037681
1994,200, 4, 0.009982
1995,200, 5, -0.000605
1996,200, 6, 0.015346
1997,200, 7, -0.004803
1998,200, 8, 0.133491
1999,200, 9, -0.000114
2000,201, 0, -0.000106
2001,201, 1, -0.030292
2002,201, 2, -0.000092
2003,201, 3, -0.037681
2004,201, 4, 0.009982
2005,201, 5, -0.000605
2006,201, 6, 0.015346
2007,201, 7, -0.004803
2008,201, 8, 0.133491
2009,201, 9, -0.000114
2010,202, 0, -0.000106
2011,202, 1, -0.030292
2012,202, 2, -0.000092
2013,202, 3, -0.037681
2014,202, 4, 0.009982
2015,202, 5, -0.000605
2016,202, 6, 0.015346
2017,202, 7, -0.004803
2018,202, 8, 0.133491
2019,202, 9, -0.000114
2020,203, 0, -0.000106
2021,203, 1, -0.030292
2022,203, 2, -0.000092
2023,203, 3, -0.037681
2024,203, 4, 0.009982
2025,203, 5, -0.000605
2026,203, 6, 0.015346
2027,203, 7, -0.004803
2028,203, 8, 0.133491
2029,203, 9, -0.000114
2030,204, 0, -0.000106
2031,204, 1, -0.030292
2032,204, 2, -0.000092
2033,204, 3, -0.037681
2034,204, 4, 0.009982
2035,204, 5, -0.000605
2036,204, 6, 0.015346
2037,204, 7, -0.004803
2038,204, 8, 0.133491
2039,204, 9, -0.000114
2040,205, 0, -0.000106
2041,205, 1, -0.030292
2042,205, 2, -0.000092
2043,205, 3, -0.037681
2044,205, 4, 0.009982
2045,205, 5, -0.000605
2046,205, 6, 0.015346
2047,205, 7, -0.004803
2048,205, 8, 0.133491
2049,205, 9, 0.000000
2050,206, 0, -0.000106
2051,206, 1, -0.030292
2052,206, 2, -0.000092
2053,206, 3, -0.037681
2054,206, 4, 0.009982
2055,206, 5, -0.000605
2056,206, 6, 0.015346
2057,206, 7, -0.004803
2058,206, 8, 0.133491
2059,206, 9, -0.000114
2060,207, 0, -0.000106
2061,207, 1, -0.030292
2062,207, 2, -0.000092
2063,207, 3, -0.037681
2064,207, 4, 0.009982
2065,207, 5, -0.000605
2066,207, 6, 0.015346
2067,207, 7, -0.004803
