iteration,round, agentid, utility
1069,54, 9, 17.044790
1070,54, 10, 25.937651
1071,54, 11, 19.694443
1072,54, 12, 19.262096
1073,54, 13, 17.527086
1074,54, 14, 16.169851
1075,54, 15, 11.638408
1076,54, 16, 10.714561
1077,54, 17, 13.085307
1078,54, 18, 14.872970
1079,54, 19, 15.018845
1080,55, 0, 17.857182
1081,55, 1, 19.314873
1082,55, 2, 18.150633
1083,55, 3, 19.980171
1084,55, 4, 16.272013
1085,55, 5, 18.241127
1086,55, 6, 17.425200
1087,55, 7, 16.771564
1088,55, 8, 16.348600
1089,55, 9, 17.057077
1090,55, 10, 25.936541
1091,55, 11, 19.693256
1092,55, 12, 19.262217
1093,55, 13, 17.527105
1094,55, 14, 16.169096
1095,55, 15, 11.638438
1096,55, 16, 10.714000
1097,55, 17, 13.084757
1098,55, 18, 14.873051
1099,55, 19, 15.018812
1100,56, 0, 17.857267
1101,56, 1, 19.314939
1102,56, 2, 18.150091
1103,56, 3, 19.980288
1104,56, 4, 16.271467
1105,56, 5, 18.241207
1106,56, 6, 17.425390
1107,56, 7, 16.770933
1108,56, 8, 16.347979
1109,56, 9, 17.065912
1110,56, 10, 25.934792
1111,56, 11, 19.691120
1112,56, 12, 19.262556
1113,56, 13, 17.527187
1114,56, 14, 16.167799
1115,56, 15, 11.638518
1116,56, 16, 10.713358
1117,56, 17, 13.083771
1118,56, 18, 14.873249
1119,56, 19, 15.038326
1120,57, 0, 17.857515
1121,57, 1, 19.315054
1122,57, 2, 18.149105
1123,57, 3, 19.980536
1124,57, 4, 16.270605
1125,57, 5, 18.241455
1126,57, 6, 17.425716
1127,57, 7, 16.769693
1128,57, 8, 16.346838
1129,57, 9, 17.050043
1130,57, 10, 25.936548
1131,57, 11, 19.692533
1132,57, 12, 19.262453
1133,57, 13, 17.503660
1134,57, 14, 16.168911
1135,57, 15, 11.638679
1136,57, 16, 10.714312
1137,57, 17, 13.084547
1138,57, 18, 14.873148
1139,57, 19, 15.038376
1140,58, 0, 17.857449
1141,58, 1, 19.315258
1142,58, 2, 18.149847
1143,58, 3, 19.980587
1144,58, 4, 16.271475
1145,58, 5, 18.264517
1146,58, 6, 17.425856
1147,58, 7, 16.770184
1148,58, 8, 16.347342
1149,58, 9, 17.064423
1150,58, 10, 25.935005
1151,58, 11, 19.690956
1152,58, 12, 19.262646
1153,58, 13, 17.503691
1154,58, 14, 16.167917
1155,58, 15, 11.638720
1156,58, 16, 10.713552
1157,58, 17, 13.083820
1158,58, 18, 14.873264
1159,58, 19, 15.038341
1160,59, 0, 17.857588
1161,59, 1, 19.315336
1162,59, 2, 18.149130
1163,59, 3, 19.980749
1164,59, 4, 16.270758
1165,59, 5, 18.264660
1166,59, 6, 17.426098
1167,59, 7, 16.769318
1168,59, 8, 16.346519
1169,59, 9, 17.071718
1170,59, 10, 25.933300
1171,59, 11, 19.688837
1172,59, 12, 19.283371
1173,59, 13, 17.503796
1174,59, 14, 16.166664
1175,59, 15, 11.638828
1176,59, 16, 10.712975
1177,59, 17, 13.082862
1178,59, 18, 14.873470
1179,59, 19, 15.038388
1180,60, 0, 17.857859
1181,60, 1, 19.315481
1182,60, 2, 18.148163
1183,60, 3, 19.961451
1184,60, 4, 16.269941
1185,60, 5, 18.264936
1186,60, 6, 17.426468
1187,60, 7, 16.768036
1188,60, 8, 16.345356
1189,60, 9, 17.058617
1190,60, 10, 25.934490
1191,60, 11, 19.689646
1192,60, 12, 19.283371
1193,60, 13, 17.503981
1194,60, 14, 16.167400
1195,60, 15, 11.639005
1196,60, 16, 10.713708
1197,60, 17, 13.083362
1198,60, 18, 14.873426
1199,60, 19, 15.038438
1200,61, 0, 17.857868
1201,61, 1, 19.333948
1202,61, 2, 18.148624
1203,61, 3, 19.961573
1204,61, 4, 16.270561
1205,61, 5, 18.264969
1206,61, 6, 17.426695
1207,61, 7, 16.768171
1208,61, 8, 16.345545
1209,61, 9, 17.071020
1210,61, 10, 25.932804
1211,61, 11, 19.687819
1212,61, 12, 19.283644
1213,61, 13, 17.504055
1214,61, 14, 16.166298
1215,61, 15, 11.639089
1216,61, 16, 10.712957
1217,61, 17, 13.082541
1218,61, 18, 14.873576
1219,61, 19, 15.038418
1220,62, 0, 17.858065
1221,62, 1, 19.334078
1222,62, 2, 18.147804
1223,62, 3, 19.961798
1224,62, 4, 16.269789
1225,62, 5, 18.265173
1226,62, 6, 17.427025
1227,62, 7, 16.767097
1228,62, 8, 16.344553
1229,62, 9, 17.058498
1230,62, 10, 25.934063
1231,62, 11, 19.688839
1232,62, 12, 19.283585
1233,62, 13, 17.486416
1234,62, 14, 16.167130
1235,62, 15, 11.639235
1236,62, 16, 10.713660
1237,62, 17, 13.083121
1238,62, 18, 14.873507
1239,62, 19, 15.038472
1240,63, 0, 17.874470
1241,63, 1, 19.334270
1242,63, 2, 18.148359
1243,63, 3, 19.961870
1244,63, 4, 16.270433
1245,63, 5, 18.265156
1246,63, 6, 17.427202
1247,63, 7, 16.767403
1248,63, 8, 16.344872
1249,63, 9, 17.068560
1250,63, 10, 25.933052
1251,63, 11, 19.687822
1252,63, 12, 19.283714
1253,63, 13, 17.486456
1254,63, 14, 16.166508
1255,63, 15, 11.639288
1256,63, 16, 10.713162
1257,63, 17, 13.082669
1258,63, 18, 14.873581
1259,63, 19, 15.038445
1260,64, 0, 17.874565
1261,64, 1, 19.334366
1262,64, 2, 18.147913
1263,64, 3, 19.962000
1264,64, 4, 16.269978
1265,64, 5, 18.265257
1266,64, 6, 17.427427
1267,64, 7, 16.766809
1268,64, 8, 16.344301
1269,64, 9, 17.059401
1270,64, 10, 25.933962
1271,64, 11, 19.688635
1272,64, 12, 19.283638
1273,64, 13, 17.486542
1274,64, 14, 16.167126
1275,64, 15, 11.639377
1276,64, 16, 10.713633
1277,64, 17, 13.083113
1278,64, 18, 14.857790
1279,64, 19, 15.038482
1280,65, 0, 17.874512
1281,65, 1, 19.334492
1282,65, 2, 18.148340
1283,65, 3, 19.962021
1284,65, 4, 16.270435
1285,65, 5, 18.280987
1286,65, 6, 17.427534
1287,65, 7, 16.767109
1288,65, 8, 16.344582
1289,65, 9, 17.068893
1290,65, 10, 25.932848
1291,65, 11, 19.687517
1292,65, 12, 19.283777
1293,65, 13, 17.486553
1294,65, 14, 16.166407
1295,65, 15, 11.639400
1296,65, 16, 10.713097
1297,65, 17, 13.082589
1298,65, 18, 14.857877
1299,65, 19, 15.038461
1300,66, 0, 17.874609
1301,66, 1, 19.334545
1302,66, 2, 18.147827
1303,66, 3, 19.962124
1304,66, 4, 16.269909
1305,66, 5, 18.281086
1306,66, 6, 17.427715
1307,66, 7, 16.766510
1308,66, 8, 16.343998
1309,66, 9, 17.073793
1310,66, 10, 25.931660
1311,66, 11, 19.686052
1312,66, 12, 19.284035
1313,66, 13, 17.486624
1314,66, 14, 16.165533
1315,66, 15, 11.639470
1316,66, 16, 10.712701
1317,66, 17, 13.081921
1318,66, 18, 14.858022
1319,66, 19, 15.051099
1320,67, 0, 17.874800
1321,67, 1, 19.334646
1322,67, 2, 18.147156
1323,67, 3, 19.962309
1324,67, 4, 16.269335
1325,67, 5, 18.281279
1326,67, 6, 17.427977
1327,67, 7, 16.765627
1328,67, 8, 16.343189
1329,67, 9, 17.077467
1330,67, 10, 25.930582
1331,67, 11, 19.684561
1332,67, 12, 19.297621
1333,67, 13, 17.486748
1334,67, 14, 16.164711
1335,67, 15, 11.639592
1336,67, 16, 10.712418
1337,67, 17, 13.081274
1338,67, 18, 14.858178
1339,67, 19, 15.051133
1340,68, 0, 17.875025
1341,68, 1, 19.347504
1342,68, 2, 18.146492
1343,68, 3, 19.962551
1344,68, 4, 16.268837
1345,68, 5, 18.281513
1346,68, 6, 17.428308
1347,68, 7, 16.764641
1348,68, 8, 16.342323
1349,68, 9, 17.081758
1350,68, 10, 25.929262
1351,68, 11, 19.682766
1352,68, 12, 19.297987
1353,68, 13, 17.486910
1354,68, 14, 16.163734
1355,68, 15, 11.639749
1356,68, 16, 10.712047
1357,68, 17, 13.080507
1358,68, 18, 14.858362
1359,68, 19, 15.051170
1360,69, 0, 17.875296
1361,69, 1, 19.347706
1362,69, 2, 18.145708
1363,69, 3, 19.962858
1364,69, 4, 16.268244
1365,69, 5, 18.281801
1366,69, 6, 17.428720
1367,69, 7, 16.763437
1368,69, 8, 16.341270
1369,69, 9, 17.070869
1370,69, 10, 25.930338
1371,69, 11, 19.683495
1372,69, 12, 19.298008
1373,69, 13, 17.473110
1374,69, 14, 16.164442
1375,69, 15, 11.639944
1376,69, 16, 10.712712
1377,69, 17, 13.080984
1378,69, 18, 14.858322
1379,69, 19, 15.051215
1380,70, 0, 17.875317
1381,70, 1, 19.347958
1382,70, 2, 18.146147
1383,70, 3, 19.950289
1384,70, 4, 16.268837
1385,70, 5, 18.281855
1386,70, 6, 17.428989
1387,70, 7, 16.763504
1388,70, 8, 16.341400
1389,70, 9, 17.066391
1390,70, 10, 25.931353
1391,70, 11, 19.684591
1392,70, 12, 19.297861
1393,70, 13, 17.473200
1394,70, 14, 16.165249
1395,70, 15, 11.640044
1396,70, 16, 10.713098
1397,70, 17, 13.081586
1398,70, 18, 14.858211
1399,70, 19, 15.051198
1400,71, 0, 17.875214
1401,71, 1, 19.359106
1402,71, 2, 18.146734
1403,71, 3, 19.950302
1404,71, 4, 16.269392
1405,71, 5, 18.281769
1406,71, 6, 17.429111
1407,71, 7, 16.763950
1408,71, 8, 16.341810
1409,71, 9, 17.075125
1410,71, 10, 25.930313
1411,71, 11, 19.683655
1412,71, 12, 19.297951
1413,71, 13, 17.473200
1414,71, 14, 16.164629
1415,71, 15, 11.640061
1416,71, 16, 10.712543
1417,71, 17, 13.081147
1418,71, 18, 14.858274
1419,71, 19, 15.051181
1420,72, 0, 17.875275
1421,72, 1, 19.359163
1422,72, 2, 18.146307
1423,72, 3, 19.950384
1424,72, 4, 16.268904
1425,72, 5, 18.281834
1426,72, 6, 17.429285
1427,72, 7, 16.763462
1428,72, 8, 16.341314
1429,72, 9, 17.068943
1430,72, 10, 25.930721
1431,72, 11, 19.683977
1432,72, 12, 19.297932
1433,72, 13, 17.473257
1434,72, 14, 16.164894
1435,72, 15, 11.630547
1436,72, 16, 10.712792
1437,72, 17, 13.081333
1438,72, 18, 14.858255
1439,72, 19, 15.051208
1440,73, 0, 17.875261
1441,73, 1, 19.359255
1442,73, 2, 18.146488
1443,73, 3, 19.950413
1444,73, 4, 16.269104
1445,73, 5, 18.281828
1446,73, 6, 17.439682
1447,73, 7, 16.763548
1448,73, 8, 16.341383
1449,73, 9, 17.074245
1450,73, 10, 25.930157
1451,73, 11, 19.683384
1452,73, 12, 19.298012
1453,73, 13, 17.473276
1454,73, 14, 16.164522
1455,73, 15, 11.630572
1456,73, 16, 10.712535
1457,73, 17, 13.081060
1458,73, 18, 14.858303
1459,73, 19, 15.051199
1460,74, 0, 17.884960
1461,74, 1, 19.359306
1462,74, 2, 18.146219
1463,74, 3, 19.950480
1464,74, 4, 16.268837
1465,74, 5, 18.281885
1466,74, 6, 17.439817
1467,74, 7, 16.763210
1468,74, 8, 16.341049
1469,74, 9, 17.077782
1470,74, 10, 25.929413
1471,74, 11, 19.682470
1472,74, 12, 19.298172
1473,74, 13, 17.473322
1474,74, 14, 16.163977
1475,74, 15, 11.630623
1476,74, 16, 10.712278
1477,74, 17, 13.080646
1478,74, 18, 14.858393
1479,74, 19, 15.051218
1480,75, 0, 17.885077
1481,75, 1, 19.359379
1482,75, 2, 18.145803
1483,75, 3, 19.950596
1484,75, 4, 16.268478
1485,75, 5, 18.282003
1486,75, 6, 17.440001
1487,75, 7, 16.762657
1488,75, 8, 16.340538
1489,75, 9, 17.071260
1490,75, 10, 25.930017
1491,75, 11, 19.682924
1492,75, 12, 19.298157
1493,75, 13, 17.473404
1494,75, 14, 16.164360
1495,75, 15, 11.630701
1496,75, 16, 10.712635
1497,75, 17, 13.080911
1498,75, 18, 14.848194
1499,75, 19, 15.051243
1500,76, 0, 17.885069
1501,76, 1, 19.359486
1502,76, 2, 18.146053
1503,76, 3, 19.950640
1504,76, 4, 16.268789
1505,76, 5, 18.292074
1506,76, 6, 17.440107
1507,76, 7, 16.762774
1508,76, 8, 16.340662
1509,76, 9, 17.077116
1510,76, 10, 25.929327
1511,76, 11, 19.682198
1512,76, 12, 19.298260
1513,76, 13, 17.473433
1514,76, 14, 16.163916
1515,76, 15, 11.630734
1516,76, 16, 10.712316
1517,76, 17, 13.080582
1518,76, 18, 14.848251
1519,76, 19, 15.051232
1520,77, 0, 17.885145
1521,77, 1, 19.359541
1522,77, 2, 18.145727
1523,77, 3, 19.950726
1524,77, 4, 16.268473
1525,77, 5, 18.292154
1526,77, 6, 17.440252
1527,77, 7, 16.762354
1528,77, 8, 16.340263
1529,77, 9, 17.070786
1530,77, 10, 25.930025
1531,77, 11, 19.682825
1532,77, 12, 19.298203
1533,77, 13, 17.463625
1534,77, 14, 16.164389
1535,77, 15, 11.630795
1536,77, 16, 10.712676
1537,77, 17, 13.080919
1538,77, 18, 14.848204
1539,77, 19, 15.051254
1540,78, 0, 17.885103
1541,78, 1, 19.359623
1542,78, 2, 18.146051
1543,78, 3, 19.950733
1544,78, 4, 16.268827
1545,78, 5, 18.292122
1546,78, 6, 17.440317
1547,78, 7, 16.762596
1548,78, 8, 16.340494
1549,78, 9, 17.076784
1550,78, 10, 25.929390
1551,78, 11, 19.682205
1552,78, 12, 19.298275
1553,78, 13, 17.463629
1554,78, 14, 16.163984
1555,78, 15, 11.630803
1556,78, 16, 10.712356
1557,78, 17, 13.080627
1558,78, 18, 14.848249
1559,78, 19, 15.059596
1560,79, 0, 17.885155
1561,79, 1, 19.359653
1562,79, 2, 18.145767
1563,79, 3, 19.950788
1564,79, 4, 16.268526
1565,79, 5, 18.292173
1566,79, 6, 17.440418
1567,79, 7, 16.762266
1568,79, 8, 16.340170
1569,79, 9, 17.080034
1570,79, 10, 25.928640
1571,79, 11, 19.681303
1572,79, 12, 19.307186
1573,79, 13, 17.463665
1574,79, 14, 16.163441
1575,79, 15, 11.630843
1576,79, 16, 10.712097
1577,79, 17, 13.080213
1578,79, 18, 14.848337
1579,79, 19, 15.059616
1580,80, 0, 17.885269
1581,80, 1, 19.359707
1582,80, 2, 18.145351
1583,80, 3, 19.942142
1584,80, 4, 16.268167
1585,80, 5, 18.292288
1586,80, 6, 17.440571
1587,80, 7, 16.761730
1588,80, 8, 16.339678
1589,80, 9, 17.074263
1590,80, 10, 25.929155
1591,80, 11, 19.681669
1592,80, 12, 19.307186
1593,80, 13, 17.463739
1594,80, 14, 16.163761
1595,80, 15, 11.630914
1596,80, 16, 10.712415
1597,80, 17, 13.080431
1598,80, 18, 14.848318
1599,80, 19, 15.059637
1600,81, 0, 17.885271
1601,81, 1, 19.367674
1602,81, 2, 18.145554
1603,81, 3, 19.942186
1604,81, 4, 16.268433
1605,81, 5, 18.292299
1606,81, 6, 17.440664
1607,81, 7, 16.761810
1608,81, 8, 16.339773
1609,81, 9, 17.079641
1610,81, 10, 25.928417
1611,81, 11, 19.680876
1612,81, 12, 19.307302
1613,81, 13, 17.463766
1614,81, 14, 16.163277
1615,81, 15, 11.630945
1616,81, 16, 10.712085
1617,81, 17, 13.080070
1618,81, 18, 14.848384
1619,81, 19, 15.059628
1620,82, 0, 17.885355
1621,82, 1, 19.367725
1622,82, 2, 18.145195
1623,82, 3, 19.942280
1624,82, 4, 16.268093
1625,82, 5, 18.292387
1626,82, 6, 17.440804
1627,82, 7, 16.761351
1628,82, 8, 16.339348
1629,82, 9, 17.074356
1630,82, 10, 25.928926
1631,82, 11, 19.681284
1632,82, 12, 19.307281
1633,82, 13, 17.456440
1634,82, 14, 16.163610
1635,82, 15, 11.631006
1636,82, 16, 10.712376
1637,82, 17, 13.080303
1638,82, 18, 14.848358
1639,82, 19, 15.059650
1640,83, 0, 17.885342
1641,83, 1, 19.367805
1642,83, 2, 18.145416
1643,83, 3, 19.942307
1644,83, 4, 16.268356
1645,83, 5, 18.299349
1646,83, 6, 17.440878
1647,83, 7, 16.761469
1648,83, 8, 16.339470
1649,83, 9, 17.078579
1650,83, 10, 25.928459
1651,83, 11, 19.680807
1652,83, 12, 19.307346
1653,83, 13, 17.456459
1654,83, 14, 16.163317
1655,83, 15, 11.631029
1656,83, 16, 10.712150
1657,83, 17, 13.080089
1658,83, 18, 14.848394
1659,83, 19, 15.059640
1660,84, 0, 17.891422
1661,84, 1, 19.367844
1662,84, 2, 18.145205
1663,84, 3, 19.942366
1664,84, 4, 16.268143
1665,84, 5, 18.299400
1666,84, 6, 17.440979
1667,84, 7, 16.761194
1668,84, 8, 16.339207
1669,84, 9, 17.080549
1670,84, 10, 25.927980
1671,84, 11, 19.680208
1672,84, 12, 19.307455
1673,84, 13, 17.456497
1674,84, 14, 16.162971
1675,84, 15, 11.631068
1676,84, 16, 10.711995
1677,84, 17, 13.079823
1678,84, 18, 14.848453
1679,84, 19, 15.059655
1680,85, 0, 17.891502
1681,85, 1, 19.367901
1682,85, 2, 18.144936
1683,85, 3, 19.942453
1684,85, 4, 16.267918
1685,85, 5, 18.299480
1686,85, 6, 17.441107
1687,85, 7, 16.760818
1688,85, 8, 16.338865
1689,85, 9, 17.076431
1690,85, 10, 25.928356
1691,85, 11, 19.680479
1692,85, 12, 19.307453
1693,85, 13, 17.456556
1694,85, 14, 16.163212
1695,85, 15, 11.631126
1696,85, 16, 10.712220
1697,85, 17, 13.079988
1698,85, 18, 14.842192
1699,85, 19, 15.059670
1700,86, 0, 17.891502
1701,86, 1, 19.373989
1702,86, 2, 18.145090
1703,86, 3, 19.942488
1704,86, 4, 16.268114
1705,86, 5, 18.299490
1706,86, 6, 17.441187
1707,86, 7, 16.760870
1708,86, 8, 16.338928
1709,86, 9, 17.080515
1710,86, 10, 25.927788
1711,86, 11, 19.679874
1712,86, 12, 19.307543
1713,86, 13, 17.456579
1714,86, 14, 16.162844
1715,86, 15, 11.631152
1716,86, 16, 10.711966
1717,86, 17, 13.079714
1718,86, 18, 14.842241
1719,86, 19, 15.059664
1720,87, 0, 17.891567
1721,87, 1, 19.374031
1722,87, 2, 18.144817
1723,87, 3, 19.942562
1724,87, 4, 16.267855
1725,87, 5, 18.299557
1726,87, 6, 17.441299
1727,87, 7, 16.760517
1728,87, 8, 16.338600
1729,87, 9, 17.082132
1730,87, 10, 25.927301
1731,87, 11, 19.679243
1732,87, 12, 19.313356
1733,87, 13, 17.456627
1734,87, 14, 16.162487
1735,87, 15, 11.631201
1736,87, 16, 10.711823
1737,87, 17, 13.079437
1738,87, 18, 14.842305
1739,87, 19, 15.059682
1740,88, 0, 17.891657
1741,88, 1, 19.374098
1742,88, 2, 18.144537
1743,88, 3, 19.942659
1744,88, 4, 16.267628
1745,88, 5, 18.299650
1746,88, 6, 17.441442
1747,88, 7, 16.760107
1748,88, 8, 16.338230
1749,88, 9, 17.083519
1750,88, 10, 25.926870
1751,88, 11, 19.678625
1752,88, 12, 19.313488
1753,88, 13, 17.456690
1754,88, 14, 16.162163
1755,88, 15, 11.631264
1756,88, 16, 10.711718
1757,88, 17, 13.079181
1758,88, 18, 14.842370
1759,88, 19, 15.064634
1760,89, 0, 17.891756
1761,89, 1, 19.374184
1762,89, 2, 18.144272
1763,89, 3, 19.936861
1764,89, 4, 16.267437
1765,89, 5, 18.299755
1766,89, 6, 17.441607
1767,89, 7, 16.759678
1768,89, 8, 16.337854
1769,89, 9, 17.079489
1770,89, 10, 25.927250
1771,89, 11, 19.678883
1772,89, 12, 19.313494
1773,89, 13, 17.456768
1774,89, 14, 16.162415
1775,89, 15, 11.631338
1776,89, 16, 10.711953
1777,89, 17, 13.079351
1778,89, 18, 14.842356
1779,89, 19, 15.064650
1780,90, 0, 17.891764
1781,90, 1, 19.374281
1782,90, 2, 18.144430
1783,90, 3, 19.936920
1784,90, 4, 16.267649
1785,90, 5, 18.299776
1786,90, 6, 17.446623
1787,90, 7, 16.759693
1788,90, 8, 16.337893
1789,90, 9, 17.082098
1790,90, 10, 25.927025
1791,90, 11, 19.678637
1792,90, 12, 19.313536
1793,90, 13, 17.456802
1794,90, 14, 16.162292
1795,90, 15, 11.631377
1796,90, 16, 10.711845
1797,90, 17, 13.079262
1798,90, 18, 14.842374
1799,90, 19, 15.064645
1800,91, 0, 17.891794
1801,91, 1, 19.374342
1802,91, 2, 18.144339
1803,91, 3, 19.936979
1804,91, 4, 16.267561
1805,91, 5, 18.299812
1806,91, 6, 17.446730
1807,91, 7, 16.759514
1808,91, 8, 16.337725
1809,91, 9, 17.078758
1810,91, 10, 25.927448
1811,91, 11, 19.679047
1812,91, 12, 19.313490
1813,91, 13, 17.451180
1814,91, 14, 16.162600
1815,91, 15, 11.631418
1816,91, 16, 10.712046
1817,91, 17, 13.079484
1818,91, 18, 14.842339
1819,91, 19, 15.064653
1820,92, 0, 17.891760
1821,92, 1, 19.378925
1822,92, 2, 18.144554
1823,92, 3, 19.936985
1824,92, 4, 16.267780
1825,92, 5, 18.299786
1826,92, 6, 17.446779
1827,92, 7, 16.759672
1828,92, 8, 16.337870
1829,92, 9, 17.082262
1830,92, 10, 25.927025
1831,92, 11, 19.678646
1832,92, 12, 19.313534
1833,92, 13, 17.451181
1834,92, 14, 16.162338
1835,92, 15, 11.631426
1836,92, 16, 10.711829
1837,92, 17, 13.079295
1838,92, 18, 14.842367
1839,92, 19, 15.064645
1840,93, 0, 17.891792
1841,93, 1, 19.378946
1842,93, 2, 18.144369
1843,93, 3, 19.937019
1844,93, 4, 16.267580
1845,93, 5, 18.299818
1846,93, 6, 17.446852
1847,93, 7, 16.759460
1848,93, 8, 16.337658
1849,93, 9, 17.079813
1850,93, 10, 25.927179
1851,93, 11, 19.678757
1852,93, 12, 19.313532
1853,93, 13, 17.451206
1854,93, 14, 16.162434
1855,93, 15, 11.627818
1856,93, 16, 10.711929
1857,93, 17, 13.079362
1858,93, 18, 14.842362
1859,93, 19, 15.064656
1860,94, 0, 17.891790
1861,94, 1, 19.378986
1862,94, 2, 18.144434
1863,94, 3, 19.937035
1864,94, 4, 16.267658
1865,94, 5, 18.304241
1866,94, 6, 17.446899
1867,94, 7, 16.759483
1868,94, 8, 16.337673
1869,94, 9, 17.082211
1870,94, 10, 25.926861
1871,94, 11, 19.678411
1872,94, 12, 19.313581
1873,94, 13, 17.451218
1874,94, 14, 16.162216
1875,94, 15, 11.627831
1876,94, 16, 10.711791
1877,94, 17, 13.079203
1878,94, 18, 14.842392
1879,94, 19, 15.064652
1880,95, 0, 17.891827
1881,95, 1, 19.379011
1882,95, 2, 18.144274
1883,95, 3, 19.937073
1884,95, 4, 16.267506
1885,95, 5, 18.304277
1886,95, 6, 17.446968
1887,95, 7, 16.759285
1888,95, 8, 16.337486
1889,95, 9, 17.083416
1890,95, 10, 25.926544
1891,95, 11, 19.678005
1892,95, 12, 19.317434
1893,95, 13, 17.451242
1894,95, 14, 16.161982
1895,95, 15, 11.627858
1896,95, 16, 10.711692
1897,95, 17, 13.079021
1898,95, 18, 14.842433
1899,95, 19, 15.064663
1900,96, 0, 17.891884
1901,96, 1, 19.379047
1902,96, 2, 18.144091
1903,96, 3, 19.937132
1904,96, 4, 16.267355
1905,96, 5, 18.304335
1906,96, 6, 17.447054
1907,96, 7, 16.759031
1908,96, 8, 16.337255
1909,96, 9, 17.080458
1910,96, 10, 25.926857
1911,96, 11, 19.678247
1912,96, 12, 19.317425
1913,96, 13, 17.447048
1914,96, 14, 16.162186
1915,96, 15, 11.627895
1916,96, 16, 10.711870
1917,96, 17, 13.079161
1918,96, 18, 14.842417
1919,96, 19, 15.064672
1920,97, 0, 17.891878
1921,97, 1, 19.379099
1922,97, 2, 18.144226
1923,97, 3, 19.937149
1924,97, 4, 16.267517
1925,97, 5, 18.304333
1926,97, 6, 17.447102
1927,97, 7, 16.759100
1928,97, 8, 16.337326
1929,97, 9, 17.082882
1930,97, 10, 25.926600
1931,97, 11, 19.677988
1932,97, 12, 19.317457
1933,97, 13, 17.447062
1934,97, 14, 16.162027
1935,97, 15, 11.627910
1936,97, 16, 10.711745
1937,97, 17, 13.079046
1938,97, 18, 14.842437
1939,97, 19, 15.068161
1940,98, 0, 17.891903
1941,98, 1, 19.379124
1942,98, 2, 18.144110
1943,98, 3, 19.937183
1944,98, 4, 16.267403
1945,98, 5, 18.304361
1946,98, 6, 17.447163
1947,98, 7, 16.758945
1948,98, 8, 16.337179
1949,98, 9, 17.080561
1950,98, 10, 25.926826
1951,98, 11, 19.678186
1952,98, 12, 19.317442
1953,98, 13, 17.447084
1954,98, 14, 16.162180
1955,98, 15, 11.627934
1956,98, 16, 10.711864
1957,98, 17, 13.079155
1958,98, 18, 14.838484
1959,98, 19, 15.068171
1960,99, 0, 17.895605
1961,99, 1, 19.379156
1962,99, 2, 18.144217
1963,99, 3, 19.937189
1964,99, 4, 16.267517
1965,99, 5, 18.304352
1966,99, 6, 17.447193
1967,99, 7, 16.759016
1968,99, 8, 16.337246
1969,99, 9, 17.082783
1970,99, 10, 25.926582
1971,99, 11, 19.677944
1972,99, 12, 19.317471
1973,99, 13, 17.447088
1974,99, 14, 16.162024
1975,99, 15, 11.627939
1976,99, 16, 10.711744
1977,99, 17, 13.079042
1978,99, 18, 14.838502
1979,99, 19, 15.068166
1980,100, 0, 17.895626
1981,100, 1, 19.379169
1982,100, 2, 18.144104
1983,100, 3, 19.933514
1984,100, 4, 16.267405
1985,100, 5, 18.304375
1986,100, 6, 17.447239
1987,100, 7, 16.758883
1988,100, 8, 16.337116
1989,100, 9, 17.080660
1990,100, 10, 25.926790
1991,100, 11, 19.678131
1992,100, 12, 19.317453
1993,100, 13, 17.447105
1994,100, 14, 16.162163
1995,100, 15, 11.627958
1996,100, 16, 10.711853
1997,100, 17, 13.079141
1998,100, 18, 14.838489
1999,100, 19, 15.068173
2000,101, 0, 17.895615
2001,101, 1, 19.382536
2002,101, 2, 18.144199
2003,101, 3, 19.933514
2004,101, 4, 16.267506
2005,101, 5, 18.304365
2006,101, 6, 17.447260
2007,101, 7, 16.758959
2008,101, 8, 16.337185
2009,101, 9, 17.083044
2010,101, 10, 25.926462
2011,101, 11, 19.677797
2012,101, 12, 19.317495
2013,101, 13, 17.447105
2014,101, 14, 16.161945
2015,101, 15, 11.627960
2016,101, 16, 10.711700
2017,101, 17, 13.078982
2018,101, 18, 14.838515
2019,101, 19, 15.068169
2020,102, 0, 17.895645
2021,102, 1, 19.382544
2022,102, 2, 18.144043
2023,102, 3, 19.933540
2024,102, 4, 16.267349
2025,102, 5, 18.304396
2026,102, 6, 17.447302
2027,102, 7, 16.758781
2028,102, 8, 16.337017
2029,102, 9, 17.080879
2030,102, 10, 25.926662
2031,102, 11, 19.677959
2032,102, 12, 19.317486
2033,102, 13, 17.444084
2034,102, 14, 16.162071
2035,102, 15, 11.627978
2036,102, 16, 10.711816
2037,102, 17, 13.079070
2038,102, 18, 14.838506
2039,102, 19, 15.068178
2040,103, 0, 17.895639
2041,103, 1, 19.382570
2042,103, 2, 18.144129
2043,103, 3, 19.933546
2044,103, 4, 16.267450
2045,103, 5, 18.307455
2046,103, 6, 17.447323
2047,103, 7, 16.758839
2048,103, 8, 16.337070
2049,103, 9, 17.082726
2050,103, 10, 25.926451
2051,103, 11, 19.677740
2052,103, 12, 19.317516
2053,103, 13, 17.444088
2054,103, 14, 16.161932
2055,103, 15, 11.627984
2056,103, 16, 10.711715
2057,103, 17, 13.078968
2058,103, 18, 14.838522
2059,103, 19, 15.068173
2060,104, 0, 17.895660
2061,104, 1, 19.382580
2062,104, 2, 18.144026
2063,104, 3, 19.933567
2064,104, 4, 16.267349
2065,104, 5, 18.307476
2066,104, 6, 17.449852
2067,104, 7, 16.758720
