iteration,round, agentid, utility
1069,54, 9, 0.724664
1070,54, 10, 0.059337
1071,54, 11, 0.339678
1072,54, 12, 0.086151
1073,54, 13, 0.242335
1074,54, 14, 0.414305
1075,54, 15, 0.204547
1076,54, 16, 0.507977
1077,54, 17, 0.219942
1078,54, 18, -0.017012
1079,54, 19, 0.158325
1080,55, 0, -17.287071
1081,55, 1, 0.210726
1082,55, 2, -1.814918
1083,55, 3, -0.293211
1084,55, 4, 0.370379
1085,55, 5, 0.395840
1086,55, 6, 0.321392
1087,55, 7, -8.893607
1088,55, 8, -10.735116
1089,55, 9, 0.724674
1090,55, 10, 0.056506
1091,55, 11, 0.337301
1092,55, 12, 0.087818
1093,55, 13, 0.242335
1094,55, 14, 0.406838
1095,55, 15, 0.205437
1096,55, 16, 0.504168
1097,55, 17, 0.167923
1098,55, 18, -0.037677
1099,55, 19, 0.165584
1100,56, 0, -16.059361
1101,56, 1, 0.215319
1102,56, 2, -4.027977
1103,56, 3, -0.024234
1104,56, 4, 0.383480
1105,56, 5, 0.330626
1106,56, 6, 0.233092
1107,56, 7, -6.250264
1108,56, 8, -8.244194
1109,56, 9, 0.724655
1110,56, 10, 0.054242
1111,56, 11, 0.335174
1112,56, 12, 0.089245
1113,56, 13, 0.242335
1114,56, 14, 0.400755
1115,56, 15, 0.206149
1116,56, 16, 0.501398
1117,56, 17, 0.232910
1118,56, 18, -0.108887
1119,56, 19, 0.145682
1120,57, 0, -14.271268
1121,57, 1, 0.218962
1122,57, 2, -2.086195
1123,57, 3, 0.185977
1124,57, 4, 0.371940
1125,57, 5, 0.353008
1126,57, 6, 0.247240
1127,57, 7, -3.589685
1128,57, 8, -3.638783
1129,57, 9, 0.724617
1130,57, 10, 0.052430
1131,57, 11, 0.329612
1132,57, 12, 0.090462
1133,57, 13, 0.229680
1134,57, 14, 0.395817
1135,57, 15, 0.191519
1136,57, 16, 0.490674
1137,57, 17, 0.179857
1138,57, 18, -0.183331
1139,57, 19, 0.134809
1140,58, 0, -13.706846
1141,58, 1, 0.221856
1142,58, 2, -4.150503
1143,58, 3, 0.277946
1144,58, 4, 0.366730
1145,58, 5, 0.372584
1146,58, 6, 0.252404
1147,58, 7, -2.381568
1148,58, 8, -2.526122
1149,58, 9, 0.724566
1150,58, 10, 0.053890
1151,58, 11, 0.326093
1152,58, 12, 0.091496
1153,58, 13, 0.229680
1154,58, 14, 0.391821
1155,58, 15, 0.191976
1156,58, 16, 0.485188
1157,58, 17, 0.247086
1158,58, 18, -0.328049
1159,58, 19, 0.128673
1160,59, 0, -12.089567
1161,59, 1, 0.224159
1162,59, 2, -2.329802
1163,59, 3, 0.319629
1164,59, 4, 0.349830
1165,59, 5, 0.198648
1166,59, 6, 0.252269
1167,59, 7, -2.546097
1168,59, 8, -2.512937
1169,59, 9, 0.724509
1170,59, 10, 0.057241
1171,59, 11, 0.325971
1172,59, 12, 0.092370
1173,59, 13, 0.229680
1174,59, 14, 0.388594
1175,59, 15, 0.130570
1176,59, 16, 0.466234
1177,59, 17, 0.260886
1178,59, 18, -0.376478
1179,59, 19, 0.126563
1180,60, 0, -8.534756
1181,60, 1, 0.225994
1182,60, 2, -2.329827
1183,60, 3, 0.354356
1184,60, 4, 0.333870
1185,60, 5, 0.177753
1186,60, 6, 0.251708
1187,60, 7, -2.442431
1188,60, 8, -2.666901
1189,60, 9, 0.724450
1190,60, 10, 0.061668
1191,60, 11, 0.328614
1192,60, 12, 0.093108
1193,60, 13, 0.212781
1194,60, 14, 0.385993
1195,60, 15, 0.130814
1196,60, 16, 0.439393
1197,60, 17, 0.277828
1198,60, 18, -0.431652
1199,60, 19, 0.124854
1200,61, 0, -6.876713
1201,61, 1, 0.227456
1202,61, 2, -2.200131
1203,61, 3, 0.355989
1204,61, 4, 0.319627
1205,61, 5, 0.165339
1206,61, 6, 0.250935
1207,61, 7, -2.498228
1208,61, 8, -3.111376
1209,61, 9, 0.724392
1210,61, 10, 0.066606
1211,61, 11, 0.336922
1212,61, 12, 0.093730
1213,61, 13, 0.212781
1214,61, 14, 0.383900
1215,61, 15, 0.131010
1216,61, 16, 0.400772
1217,61, 17, 0.286916
1218,61, 18, -0.480899
1219,61, 19, 0.155691
1220,62, 0, -6.010042
1221,62, 1, 0.025184
1222,62, 2, -1.725360
1223,62, 3, 0.555080
1224,62, 4, 0.306525
1225,62, 5, 0.161487
1226,62, 6, 0.250935
1227,62, 7, -2.625380
1228,62, 8, -3.111376
1229,62, 9, 0.724381
1230,62, 10, 0.070556
1231,62, 11, 0.343331
1232,62, 12, 0.125975
1233,62, 13, 0.322635
1234,62, 14, 0.454561
1235,62, 15, 0.145912
1236,62, 16, 0.400772
1237,62, 17, 0.289017
1238,62, 18, -0.517678
1239,62, 19, 0.155691
1240,63, 0, -6.526587
1241,63, 1, 0.072873
1242,63, 2, -1.258375
1243,63, 3, 0.355930
1244,63, 4, 0.293162
1245,63, 5, 0.158935
1246,63, 6, 0.250935
1247,63, 7, -3.019323
1248,63, 8, -3.111376
1249,63, 9, 0.723780
1250,63, 10, 0.073717
1251,63, 11, 0.348282
1252,63, 12, 0.125975
1253,63, 13, 0.410179
1254,63, 14, 0.459908
1255,63, 15, 0.145451
1256,63, 16, 0.400772
1257,63, 17, 0.291786
1258,63, 18, -0.521867
1259,63, 19, 0.155691
1260,64, 0, -7.017102
1261,64, 1, 0.108708
1262,64, 2, -0.930578
1263,64, 3, -0.046863
1264,64, 4, 0.279666
1265,64, 5, 0.157265
1266,64, 6, 0.250935
1267,64, 7, -3.299435
1268,64, 8, -3.111376
1269,64, 9, 0.722940
1270,64, 10, 0.076245
1271,64, 11, 0.352118
1272,64, 12, 0.125975
1273,64, 13, 0.479523
1274,64, 14, 0.464139
1275,64, 15, 0.145081
1276,64, 16, 0.400772
1277,64, 17, 0.294951
1278,64, 18, -0.506272
1279,64, 19, 0.155691
1280,65, 0, -7.472046
1281,65, 1, 0.135961
1282,65, 2, -0.696355
1283,65, 3, -0.627871
1284,65, 4, 0.266113
1285,65, 5, 0.156182
1286,65, 6, 0.250935
1287,65, 7, -3.482819
1288,65, 8, -3.111376
1289,65, 9, 0.722051
1290,65, 10, 0.078268
1291,65, 11, 0.355099
1292,65, 12, 0.125975
1293,65, 13, 0.533509
1294,65, 14, 0.467495
1295,65, 15, 0.144786
1296,65, 16, 0.400772
1297,65, 17, 0.298335
1298,65, 18, -0.480700
1299,65, 19, 0.155691
1300,66, 0, -7.847909
1301,66, 1, 0.156890
1302,66, 2, -0.512080
1303,66, 3, -1.328252
1304,66, 4, 0.252545
1305,66, 5, 0.155483
1306,66, 6, 0.250935
1307,66, 7, -3.594456
1308,66, 8, -3.111376
1309,66, 9, 0.721207
1310,66, 10, 0.079886
1311,66, 11, 0.357424
1312,66, 12, 0.125975
1313,66, 13, 0.574219
1314,66, 14, 0.470160
1315,66, 15, 0.144550
1316,66, 16, 0.400772
1317,66, 17, 0.301828
1318,66, 18, -0.451410
1319,66, 19, 0.155691
1320,67, 0, -7.532580
1321,67, 1, 0.173090
1322,67, 2, -0.250928
1323,67, 3, -2.000830
1324,67, 4, 0.238987
1325,67, 5, 0.155033
1326,67, 6, 0.250935
1327,67, 7, -3.729174
1328,67, 8, -3.111376
1329,67, 9, 0.720450
1330,67, 10, 0.081180
1331,67, 11, 0.359243
1332,67, 12, 0.125975
1333,67, 13, 0.603839
1334,67, 14, 0.472281
1335,67, 15, 0.144361
1336,67, 16, 0.400772
1337,67, 17, 0.305364
1338,67, 18, -0.417935
1339,67, 19, 0.155691
1340,68, 0, -7.524627
1341,68, 1, 0.185711
1342,68, 2, -0.108142
1343,68, 3, -2.549179
1344,68, 4, 0.225450
1345,68, 5, 0.154746
1346,68, 6, 0.250935
1347,68, 7, -3.418069
1348,68, 8, -3.111376
1349,68, 9, 0.719793
1350,68, 10, 0.082216
1351,68, 11, 0.360671
1352,68, 12, 0.093730
1353,68, 13, 0.624693
1354,68, 14, 0.473970
1355,68, 15, 0.144210
1356,68, 16, 0.400772
1357,68, 17, 0.308908
1358,68, 18, -0.405685
1359,68, 19, 0.155691
1360,69, 0, -5.848680
1361,69, 1, 0.195595
1362,69, 2, -0.108142
1363,69, 3, -2.751162
1364,69, 4, 0.211938
1365,69, 5, 0.133048
1366,69, 6, 0.250935
1367,69, 7, -3.398751
1368,69, 8, -3.111376
1369,69, 9, 0.719235
1370,69, 10, 0.083044
1371,69, 11, 0.361796
1372,69, 12, 0.093730
1373,69, 13, 0.635115
1374,69, 14, 0.475316
1375,69, 15, 0.144089
1376,69, 16, 0.400772
1377,69, 17, 0.315186
1378,69, 18, -0.395701
1379,69, 19, 0.155691
1380,70, 0, -5.857798
1381,70, 1, 0.203368
1382,70, 2, -0.266042
1383,70, 3, -3.375741
1384,70, 4, 0.211938
1385,70, 5, 0.112556
1386,70, 6, 0.250935
1387,70, 7, -3.384271
1388,70, 8, -3.111376
1389,70, 9, 0.718769
1390,70, 10, 0.083707
1391,70, 11, 0.362683
1392,70, 12, 0.093730
1393,70, 13, 0.633248
1394,70, 14, 0.476389
1395,70, 15, 0.143992
1396,70, 16, 0.400772
1397,70, 17, 0.305454
1398,70, 18, -0.387450
1399,70, 19, 0.155691
1400,71, 0, -5.867313
1401,71, 1, 0.209500
1402,71, 2, -0.443115
1403,71, 3, -3.940477
1404,71, 4, 0.211938
1405,71, 5, 0.093918
1406,71, 6, 0.250935
1407,71, 7, -3.373131
1408,71, 8, -3.111376
1409,71, 9, 0.718384
1410,71, 10, 0.084237
1411,71, 11, 0.363386
1412,71, 12, 0.093730
1413,71, 13, 0.620185
1414,71, 14, 0.477246
1415,71, 15, 0.143914
1416,71, 16, 0.400772
1417,71, 17, 0.295752
1418,71, 18, -0.380558
1419,71, 19, 0.155691
1420,72, 0, -5.830706
1421,72, 1, 0.214353
1422,72, 2, -0.618240
1423,72, 3, -4.435803
1424,72, 4, 0.211938
1425,72, 5, 0.077439
1426,72, 6, 0.250935
1427,72, 7, -3.370797
1428,72, 8, -3.111376
1429,72, 9, 0.718068
1430,72, 10, 0.084661
1431,72, 11, 0.363943
1432,72, 12, 0.093730
1433,72, 13, 0.597266
1434,72, 14, 0.477931
1435,72, 15, 0.143852
1436,72, 16, 0.400772
1437,72, 17, 0.286643
1438,72, 18, -0.374386
1439,72, 19, 0.155691
1440,73, 0, -5.737727
1441,73, 1, 0.218201
1442,73, 2, -0.771594
1443,73, 3, -4.863060
1444,73, 4, 0.211938
1445,73, 5, 0.063180
1446,73, 6, 0.250935
1447,73, 7, -3.383298
1448,73, 8, -3.111376
1449,73, 9, 0.717810
1450,73, 10, 0.085001
1451,73, 11, 0.364385
1452,73, 12, 0.093730
1453,73, 13, 0.566176
1454,73, 14, 0.478478
1455,73, 15, 0.143803
1456,73, 16, 0.400772
1457,73, 17, 0.278430
1458,73, 18, -0.368028
1459,73, 19, 0.155691
1460,74, 0, -5.623516
1461,74, 1, 0.221257
1462,74, 2, -0.903340
1463,74, 3, -5.221174
1464,74, 4, 0.211938
1465,74, 5, 0.051047
1466,74, 6, 0.250935
1467,74, 7, -3.410861
1468,74, 8, -3.111376
1469,74, 9, 0.717600
1470,74, 10, 0.085272
1471,74, 11, 0.364736
1472,74, 12, 0.093730
1473,74, 13, 0.528923
1474,74, 14, 0.478914
1475,74, 15, 0.143763
1476,74, 16, 0.400772
1477,74, 17, 0.271233
1478,74, 18, -0.360666
1479,74, 19, 0.155691
1480,75, 0, -5.507155
1481,75, 1, 0.223689
1482,75, 2, -1.014849
1483,75, 3, -5.508603
1484,75, 4, 0.211938
1485,75, 5, 0.040859
1486,75, 6, 0.250935
1487,75, 7, -3.451276
1488,75, 8, -3.111376
1489,75, 9, 0.717430
1490,75, 10, 0.085489
1491,75, 11, 0.365016
1492,75, 12, 0.093730
1493,75, 13, 0.487681
1494,75, 14, 0.479263
1495,75, 15, 0.143732
1496,75, 16, 0.400772
1497,75, 17, 0.265057
1498,75, 18, -0.351709
1499,75, 19, 0.155691
1500,76, 0, -5.398094
1501,76, 1, 0.225625
1502,76, 2, -1.108127
1503,76, 3, -5.725303
1504,76, 4, 0.211938
1505,76, 5, 0.032390
1506,76, 6, 0.250935
1507,76, 7, -3.501555
1508,76, 8, -3.111376
1509,76, 9, 0.717293
1510,76, 10, 0.085663
1511,76, 11, 0.365239
1512,76, 12, 0.093730
1513,76, 13, 0.444565
1514,76, 14, 0.479543
1515,76, 15, 0.143706
1516,76, 16, 0.400772
1517,76, 17, 0.259839
1518,76, 18, -0.340820
1519,76, 19, 0.155691
1520,77, 0, -5.300257
1521,77, 1, 0.227168
1522,77, 2, -1.185434
1523,77, 3, -5.873989
1524,77, 4, 0.211938
1525,77, 5, 0.025408
1526,77, 6, 0.250935
1527,77, 7, -3.558722
1528,77, 8, -3.111376
1529,77, 9, 0.717183
1530,77, 10, 0.085802
1531,77, 11, 0.365417
1532,77, 12, 0.093730
1533,77, 13, 0.401402
1534,77, 14, 0.479766
1535,77, 15, 0.143686
1536,77, 16, 0.400772
1537,77, 17, 0.255484
1538,77, 18, -0.327885
1539,77, 19, 0.155691
1540,78, 0, -5.214566
1541,78, 1, 0.228399
1542,78, 2, -1.249033
1543,78, 3, -5.960284
1544,78, 4, 0.211938
1545,78, 5, 0.025408
1546,78, 6, 0.250935
1547,78, 7, -3.620138
1548,78, 8, -2.233057
1549,78, 9, 0.717094
1550,78, 10, 0.085913
1551,78, 11, 0.365559
1552,78, 12, 0.093730
1553,78, 13, 0.359572
1554,78, 14, 0.479944
1555,78, 15, 0.143670
1556,78, 16, 0.400772
1557,78, 17, 0.310648
1558,78, 18, -0.312964
1559,78, 19, 0.155691
1560,79, 0, -5.140429
1561,79, 1, 0.229382
1562,79, 2, -1.301055
1563,79, 3, -5.992164
1564,79, 4, 0.211938
1565,79, 5, 0.019688
1566,79, 6, 0.250935
1567,79, 7, -3.683596
1568,79, 8, -2.233057
1569,79, 9, 0.717022
1570,79, 10, 0.086002
1571,79, 11, 0.365673
1572,79, 12, 0.093730
1573,79, 13, 0.319958
1574,79, 14, 0.480087
1575,79, 15, 0.143657
1576,79, 16, 0.400772
1577,79, 17, 0.308385
1578,79, 18, -0.296241
1579,79, 19, 0.155691
1580,80, 0, -5.076551
1581,80, 1, 0.230166
1582,80, 2, -1.343409
1583,80, 3, -5.978852
1584,80, 4, 0.211938
1585,80, 5, 0.015026
1586,80, 6, 0.250935
1587,80, 7, -3.747334
1588,80, 8, -2.233057
1589,80, 9, 0.716965
1590,80, 10, 0.086073
1591,80, 11, 0.365763
1592,80, 12, 0.093730
1593,80, 13, 0.282982
1594,80, 14, 0.480201
1595,80, 15, 0.143646
1596,80, 16, 0.400772
1597,80, 17, 0.306516
1598,80, 18, -0.277980
1599,80, 19, 0.155691
1600,81, 0, -5.021413
1601,81, 1, 0.230793
1602,81, 2, -1.377765
1603,81, 3, -5.592928
1604,81, 4, 0.211938
1605,81, 5, 0.011242
1606,81, 6, 0.250935
1607,81, 7, -3.809994
1608,81, 8, -1.389946
1609,81, 9, 0.716919
1610,81, 10, 0.086130
1611,81, 11, 0.365835
1612,81, 12, 0.093730
1613,81, 13, 0.454230
1614,81, 14, 0.480293
1615,81, 15, 0.143638
1616,81, 16, 0.400772
1617,81, 17, 0.304983
1618,81, 18, -0.258477
1619,81, 19, 0.155691
1620,82, 0, -4.973499
1621,82, 1, 0.231293
1622,82, 2, -1.405551
1623,82, 3, -5.634883
1624,82, 4, 0.211938
1625,82, 5, 0.008179
1626,82, 6, 0.250935
1627,82, 7, -3.870535
1628,82, 8, -1.389946
1629,82, 9, 0.716882
1630,82, 10, 0.086176
1631,82, 11, 0.365893
1632,82, 12, 0.093730
1633,82, 13, 0.426154
1634,82, 14, 0.480365
1635,82, 15, 0.143631
1636,82, 16, 0.400772
1637,82, 17, 0.303733
1638,82, 18, -0.238040
1639,82, 19, 0.155691
1640,83, 0, -4.931411
1641,83, 1, 0.231694
1642,83, 2, -1.427974
1643,83, 3, -5.619375
1644,83, 4, 0.211938
1645,83, 5, 0.005708
1646,83, 6, 0.250935
1647,83, 7, -3.928213
1648,83, 8, -1.389946
1649,83, 9, 0.716852
1650,83, 10, 0.086212
1651,83, 11, 0.365939
1652,83, 12, 0.093730
1653,83, 13, 0.401084
1654,83, 14, 0.480424
1655,83, 15, 0.143626
1656,83, 16, 0.400772
1657,83, 17, 0.302717
1658,83, 18, -0.216965
1659,83, 19, 0.155691
1660,84, 0, -4.893910
1661,84, 1, 0.232014
1662,84, 2, -1.446029
1663,84, 3, -5.562727
1664,84, 4, 0.211938
1665,84, 5, 0.003717
1666,84, 6, 0.250935
1667,84, 7, -3.982493
1668,84, 8, -1.389946
1669,84, 9, 0.716828
1670,84, 10, 0.086241
1671,84, 11, 0.365976
1672,84, 12, 0.093730
1673,84, 13, 0.378638
1674,84, 14, 0.480470
1675,84, 15, 0.143622
1676,84, 16, 0.400772
1677,84, 17, 0.301896
1678,84, 18, -0.195527
1679,84, 19, 0.155691
1680,85, 0, -4.859970
1681,85, 1, 0.232270
1682,85, 2, -1.460551
1683,85, 3, -5.478105
1684,85, 4, 0.211938
1685,85, 5, 0.002116
1686,85, 6, 0.250935
1687,85, 7, -4.033005
1688,85, 8, -1.389946
1689,85, 9, 0.716810
1690,85, 10, 0.086264
1691,85, 11, 0.366006
1692,85, 12, 0.093730
1693,85, 13, 0.358332
1694,85, 14, 0.480508
1695,85, 15, 0.143618
1696,85, 16, 0.400772
1697,85, 17, 0.301232
1698,85, 18, -0.173970
1699,85, 19, 0.155691
1700,86, 0, -4.828693
1701,86, 1, 0.232474
1702,86, 2, -1.472214
1703,86, 3, -5.179325
1704,86, 4, 0.211938
1705,86, 5, 0.000830
1706,86, 6, 0.250935
1707,86, 7, -4.079519
1708,86, 8, -0.801186
1709,86, 9, 0.716794
1710,86, 10, 0.086283
1711,86, 11, 0.366029
1712,86, 12, 0.093730
1713,86, 13, 0.500764
1714,86, 14, 0.480537
1715,86, 15, 0.143616
1716,86, 16, 0.400772
1717,86, 17, 0.300698
1718,86, 18, -0.152503
1719,86, 19, 0.155691
1720,87, 0, -4.799372
1721,87, 1, 0.232638
1722,87, 2, -1.481572
1723,87, 3, -5.145784
1724,87, 4, 0.211938
1725,87, 5, -0.000201
1726,87, 6, 0.250935
1727,87, 7, -4.121919
1728,87, 8, -0.801186
1729,87, 9, 0.716782
1730,87, 10, 0.086298
1731,87, 11, 0.366048
1732,87, 12, 0.093730
1733,87, 13, 0.484297
1734,87, 14, 0.480562
1735,87, 15, 0.143613
1736,87, 16, 0.400772
1737,87, 17, 0.300268
1738,87, 18, -0.131308
1739,87, 19, 0.155691
1740,88, 0, -4.771416
1741,88, 1, 0.232768
1742,88, 2, -1.489079
1743,88, 3, -5.075383
1744,88, 4, 0.211938
1745,88, 5, -0.001028
1746,88, 6, 0.250935
1747,88, 7, -4.160162
1748,88, 8, -0.801186
1749,88, 9, 0.716772
1750,88, 10, 0.086310
1751,88, 11, 0.366063
1752,88, 12, 0.093730
1753,88, 13, 0.470011
1754,88, 14, 0.480581
1755,88, 15, 0.143612
1756,88, 16, 0.400772
1757,88, 17, 0.299923
1758,88, 18, -0.110531
1759,88, 19, 0.155691
1760,89, 0, -4.744376
1761,89, 1, 0.232873
1762,89, 2, -1.495092
1763,89, 3, -4.982686
1764,89, 4, 0.211938
1765,89, 5, -0.001691
1766,89, 6, 0.250935
1767,89, 7, -4.194276
1768,89, 8, -0.801186
1769,89, 9, 0.716765
1770,89, 10, 0.086320
1771,89, 11, 0.366075
1772,89, 12, 0.093730
1773,89, 13, 0.457306
1774,89, 14, 0.480596
1775,89, 15, 0.143610
1776,89, 16, 0.400772
1777,89, 17, 0.299646
1778,89, 18, -0.090292
1779,89, 19, 0.155691
1780,90, 0, -4.717871
1781,90, 1, 0.232957
1782,90, 2, -1.499913
1783,90, 3, -4.877546
1784,90, 4, 0.211938
1785,90, 5, -0.002221
1786,90, 6, 0.250935
1787,90, 7, -4.224325
1788,90, 8, -0.801186
1789,90, 9, 0.716758
1790,90, 10, 0.086327
1791,90, 11, 0.366085
1792,90, 12, 0.093730
1793,90, 13, 0.445717
1794,90, 14, 0.480609
1795,90, 15, 0.143609
1796,90, 16, 0.400772
1797,90, 17, 0.299424
1798,90, 18, -0.070686
1799,90, 19, 0.155691
1800,91, 0, -4.691638
1801,91, 1, 0.233023
1802,91, 2, -1.503767
1803,91, 3, -4.766333
1804,91, 4, 0.211938
1805,91, 5, -0.002646
1806,91, 6, 0.250935
1807,91, 7, -4.250421
1808,91, 8, -0.801186
1809,91, 9, 0.716753
1810,91, 10, 0.086333
1811,91, 11, 0.366093
1812,91, 12, 0.093730
1813,91, 13, 0.434908
1814,91, 14, 0.480619
1815,91, 15, 0.143608
1816,91, 16, 0.400772
1817,91, 17, 0.299246
1818,91, 18, -0.051783
1819,91, 19, 0.155691
1820,92, 0, -4.665477
1821,92, 1, 0.233077
1822,92, 2, -1.506858
1823,92, 3, -4.653066
1824,92, 4, 0.211938
1825,92, 5, -0.002985
1826,92, 6, 0.250935
1827,92, 7, -4.272717
1828,92, 8, -0.801186
1829,92, 9, 0.716749
1830,92, 10, 0.086338
1831,92, 11, 0.366099
1832,92, 12, 0.093730
1833,92, 13, 0.424657
1834,92, 14, 0.480626
1835,92, 15, 0.143607
1836,92, 16, 0.400772
1837,92, 17, 0.299103
1838,92, 18, -0.033637
1839,92, 19, 0.155691
1840,93, 0, -4.639241
1841,93, 1, 0.233120
1842,93, 2, -1.509327
1843,93, 3, -4.435791
1844,93, 4, 0.211938
1845,93, 5, -0.002985
1846,93, 6, 0.250935
1847,93, 7, -3.828166
1848,93, 8, -0.097657
1849,93, 9, 0.716746
1850,93, 10, 0.086342
1851,93, 11, 0.366104
1852,93, 12, 0.093730
1853,93, 13, 0.262437
1854,93, 14, 0.480632
1855,93, 15, 0.143607
1856,93, 16, 0.400772
1857,93, 17, 0.374793
1858,93, 18, 0.033050
1859,93, 19, 0.155691
1860,94, 0, -4.447976
1861,94, 1, 0.233154
1862,94, 2, -1.511304
1863,94, 3, -4.232256
1864,94, 4, 0.211938
1865,94, 5, -0.002985
1866,94, 6, 0.250935
1867,94, 7, -2.119462
1868,94, 8, 0.050233
1869,94, 9, 0.716744
1870,94, 10, 0.086345
1871,94, 11, 0.366108
1872,94, 12, 0.093730
1873,94, 13, 0.376927
1874,94, 14, 0.609251
1875,94, 15, 0.147033
1876,94, 16, 0.400772
1877,94, 17, 0.406606
1878,94, 18, 0.202955
1879,94, 19, 0.155691
1880,95, 0, -4.299117
1881,95, 1, 0.233182
1882,95, 2, -1.512886
1883,95, 3, -4.074311
1884,95, 4, 0.211938
1885,95, 5, -0.002985
1886,95, 6, 0.250935
1887,95, 7, -0.785223
1888,95, 8, 0.206583
1889,95, 9, 0.716741
1890,95, 10, 0.086348
1891,95, 11, 0.366111
1892,95, 12, 0.093730
1893,95, 13, 0.435230
1894,95, 14, 0.666239
1895,95, 15, 0.152512
1896,95, 16, 0.400772
1897,95, 17, 0.414433
1898,95, 18, 0.306083
1899,95, 19, 0.155691
1900,96, 0, -4.182565
1901,96, 1, 0.233204
1902,96, 2, -1.514149
1903,96, 3, -3.950938
1904,96, 4, 0.211938
1905,96, 5, -0.002985
1906,96, 6, 0.250935
1907,96, 7, -0.317899
1908,96, 8, 0.283328
1909,96, 9, 0.716740
1910,96, 10, 0.086350
1911,96, 11, 0.366114
1912,96, 12, 0.093730
1913,96, 13, 0.466038
1914,96, 14, 0.692029
1915,96, 15, 0.159083
1916,96, 16, 0.400772
1917,96, 17, 0.414047
1918,96, 18, 0.323932
1919,96, 19, 0.155691
1920,97, 0, -4.316845
1921,97, 1, 0.233221
1922,97, 2, -1.515162
1923,97, 3, -4.061054
1924,97, 4, 0.211938
1925,97, 5, -0.003264
1926,97, 6, 0.250935
1927,97, 7, -0.229707
1928,97, 8, 0.283328
1929,97, 9, 0.716738
1930,97, 10, 0.086351
1931,97, 11, 0.366116
1932,97, 12, 0.093730
1933,97, 13, 0.460343
1934,97, 14, 0.663296
1935,97, 15, 0.164335
1936,97, 16, 0.400772
1937,97, 17, 0.414101
1938,97, 18, 0.324775
1939,97, 19, 0.155691
1940,98, 0, -4.390927
1941,98, 1, 0.233235
1942,98, 2, -1.515970
1943,98, 3, -4.071699
1944,98, 4, 0.211938
1945,98, 5, -0.003487
1946,98, 6, 0.250935
1947,98, 7, -0.163163
1948,98, 8, 0.283328
1949,98, 9, 0.716738
1950,98, 10, 0.086353
1951,98, 11, 0.366117
1952,98, 12, 0.093730
1953,98, 13, 0.456318
1954,98, 14, 0.636524
1955,98, 15, 0.168533
1956,98, 16, 0.400772
1957,98, 17, 0.414144
1958,98, 18, 0.323580
1959,98, 19, 0.155691
1960,99, 0, -4.426359
1961,99, 1, 0.233246
1962,99, 2, -1.516618
1963,99, 3, -4.029464
1964,99, 4, 0.211938
1965,99, 5, -0.003665
1966,99, 6, 0.250935
1967,99, 7, -0.112798
1968,99, 8, 0.283328
1969,99, 9, 0.716737
1970,99, 10, 0.086354
1971,99, 11, 0.366118
1972,99, 12, 0.093730
1973,99, 13, 0.453245
1974,99, 14, 0.612461
1975,99, 15, 0.171889
1976,99, 16, 0.400772
1977,99, 17, 0.414178
1978,99, 18, 0.321381
1979,99, 19, 0.155691
1980,100, 0, -4.437449
1981,100, 1, 0.233256
1982,100, 2, -1.517133
1983,100, 3, -3.961608
1984,100, 4, 0.211938
1985,100, 5, -0.003807
1986,100, 6, 0.250935
1987,100, 7, -0.074432
1988,100, 8, 0.283328
1989,100, 9, 0.716736
1990,100, 10, 0.086354
1991,100, 11, 0.366119
1992,100, 12, 0.093730
1993,100, 13, 0.450669
1994,100, 14, 0.591395
1995,100, 15, 0.174572
1996,100, 16, 0.400772
1997,100, 17, 0.414205
1998,100, 18, 0.318752
1999,100, 19, 0.155691
2000,101, 0, -4.433448
2001,101, 1, 0.233262
2002,101, 2, -1.517547
2003,101, 3, -3.882856
2004,101, 4, 0.211938
2005,101, 5, -0.003922
2006,101, 6, 0.250935
2007,101, 7, -0.044970
2008,101, 8, 0.283328
2009,101, 9, 0.716735
2010,101, 10, 0.086355
2011,101, 11, 0.366120
2012,101, 12, 0.093730
2013,101, 13, 0.448343
2014,101, 14, 0.573314
2015,101, 15, 0.176717
2016,101, 16, 0.400772
2017,101, 17, 0.414227
2018,101, 18, 0.316002
2019,101, 19, 0.155691
2020,102, 0, -4.420181
2021,102, 1, 0.233268
2022,102, 2, -1.517879
2023,102, 3, -3.739107
2024,102, 4, 0.211938
2025,102, 5, -0.004013
2026,102, 6, 0.250935
2027,102, 7, -0.022144
2028,102, 8, 0.283328
2029,102, 9, 0.716735
2030,102, 10, 0.086356
2031,102, 11, 0.366121
2032,102, 12, 0.093730
2033,102, 13, 0.472635
2034,102, 14, 0.625325
2035,102, 15, 0.180432
2036,102, 16, 0.400772
2037,102, 17, 0.414245
2038,102, 18, 0.313295
2039,102, 19, 0.155691
2040,103, 0, -4.401326
2041,103, 1, 0.233273
2042,103, 2, -1.518143
2043,103, 3, -3.689505
2044,103, 4, 0.211938
2045,103, 5, -0.004085
2046,103, 6, 0.250935
2047,103, 7, -0.004296
2048,103, 8, 0.283328
2049,103, 9, 0.716735
2050,103, 10, 0.086356
2051,103, 11, 0.366122
2052,103, 12, 0.093730
2053,103, 13, 0.470384
2054,103, 14, 0.602849
2055,103, 15, 0.183400
2056,103, 16, 0.400772
2057,103, 17, 0.414259
2058,103, 18, 0.310712
2059,103, 19, 0.155691
2060,104, 0, -4.379160
2061,104, 1, 0.233276
2062,104, 2, -1.518352
2063,104, 3, -3.557488
2064,104, 4, 0.211938
2065,104, 5, -0.004144
2066,104, 6, 0.250935
2067,104, 7, 0.009788
